step,train_steps,train_time_ms,step_avg_ms
894,2330,54945.0,61.46
895,2330,55007.0,61.46
896,2330,55070.0,61.46
897,2330,55131.0,61.46
898,2330,55193.0,61.46
899,2330,55255.0,61.46
900,2330,55317.0,61.46
901,2330,55379.0,61.46
902,2330,55442.0,61.47
903,2330,55503.0,61.47
904,2330,55566.0,61.47
905,2330,55628.0,61.47
906,2330,55690.0,61.47
907,2330,55752.0,61.47
908,2330,55814.0,61.47
909,2330,55877.0,61.47
910,2330,55941.0,61.47
911,2330,56002.0,61.47
912,2330,56065.0,61.47
913,2330,56126.0,61.47
914,2330,56189.0,61.48
915,2330,56250.0,61.48
916,2330,56312.0,61.48
917,2330,56374.0,61.48
918,2330,56438.0,61.48
919,2330,56498.0,61.48
920,2330,56561.0,61.48
921,2330,56623.0,61.48
922,2330,56685.0,61.48
923,2330,56746.0,61.48
924,2330,56809.0,61.48
925,2330,56870.0,61.48
926,2330,56933.0,61.48
927,2330,56995.0,61.48
928,2330,57058.0,61.48
929,2330,57120.0,61.49
930,2330,57183.0,61.49
931,2330,57244.0,61.49
932,2330,57306.0,61.49
933,2330,57368.0,61.49
934,2330,57430.0,61.49
935,2330,57491.0,61.49
936,2330,57553.0,61.49
937,2330,57614.0,61.49
938,2330,57678.0,61.49
939,2330,57740.0,61.49
940,2330,57802.0,61.49
941,2330,57863.0,61.49
942,2330,57926.0,61.49
943,2330,57988.0,61.49
944,2330,58050.0,61.49
945,2330,58112.0,61.49
946,2330,58174.0,61.49
947,2330,58235.0,61.49
948,2330,58298.0,61.5
949,2330,58360.0,61.5
950,2330,58423.0,61.5
951,2330,58484.0,61.5
952,2330,58547.0,61.5
953,2330,58609.0,61.5
954,2330,58671.0,61.5
955,2330,58732.0,61.5
956,2330,58794.0,61.5
957,2330,58856.0,61.5
958,2330,58919.0,61.5
959,2330,58982.0,61.5
960,2330,59045.0,61.5
961,2330,59106.0,61.5
962,2330,59168.0,61.51
963,2330,59230.0,61.51
964,2330,59293.0,61.51
965,2330,59354.0,61.51
966,2330,59417.0,61.51
967,2330,59478.0,61.51
968,2330,59541.0,61.51
969,2330,59603.0,61.51
970,2330,59665.0,61.51
971,2330,59726.0,61.51
972,2330,59789.0,61.51
973,2330,59851.0,61.51
974,2330,59914.0,61.51
975,2330,59975.0,61.51
976,2330,60038.0,61.51
977,2330,60100.0,61.51
978,2330,60162.0,61.52
979,2330,60224.0,61.52
980,2330,60287.0,61.52
981,2330,60349.0,61.52
982,2330,60411.0,61.52
983,2330,60472.0,61.52
984,2330,60535.0,61.52
985,2330,60597.0,61.52
986,2330,60659.0,61.52
987,2330,60721.0,61.52
988,2330,60783.0,61.52
989,2330,60845.0,61.52
990,2330,60907.0,61.52
991,2330,60969.0,61.52
992,2330,61031.0,61.52
993,2330,61092.0,61.52
