control,mode,seed,observer,mg_all,mg_first,mg_second,rough_all,acorr_all,prd_all,spec_all,traj_PR,n_windows
lr_step,noise,2,fn_fro,14.472316030763242,15.168089671085134,13.99177478896245,0.4555448696354057,10.0,8.463807998623055,215.8780144896782,3.9853123883405646,8
lr_step,noise,2,g_fro,15.172355446751993,15.539541819198028,14.926437317393566,0.5962417071210739,6.5,11.801091991500105,307.4864016958096,3.9853123883405646,8
lr_step,noise,2,g_proj,14.595823062238363,15.375891907120822,13.700370939327541,0.4731507345832491,10.0,8.615095985223476,203.56214429993787,3.9853123883405646,8
lr_step,noise,2,c_proj1,14.635331496832883,15.12808907442978,13.928288774589586,0.44438739716868514,11.5,7.6372657779862125,200.0242664065139,3.9853123883405646,8
lr_step,noise,2,fn_proj1,14.89219429240834,15.60609819721319,14.01420987873499,0.44040103512114187,11.0,7.884681334275084,216.695610755095,3.9853123883405646,8
lr_step,noise,2,margin,14.210717618938023,14.96858097565052,13.81711493639287,0.4388148597473862,11.5,7.68308647269594,189.70889514733153,3.9853123883405646,8
lr_step,noise,2,acc_probe,10.977111517145195,10.977111517145195,,0.7027859660543393,6.0,12.793980285608333,372.90746498798353,3.9853123883405646,3
lr_step,noise,3,loss_step,14.196471971342064,14.345494586224476,13.836101840927196,0.6047369017329047,6.0,11.48411923242745,301.17777743001307,3.992069697722314,8
lr_step,noise,3,loss_full,14.19584358797249,14.344143703234668,13.836263510525624,0.6047004396292978,6.0,11.484799616593488,301.09487720658547,3.992069697722314,8
lr_step,noise,3,loss_probe,14.693393976880788,15.319890736575188,13.757639468019825,0.45125245149999216,10.5,7.962435552485951,183.1975224314802,3.992069697722314,8
lr_step,noise,3,w_fro,14.466017823693669,15.337952381577917,13.655185086771873,0.45070593786633223,10.0,8.409697511835551,224.01570381285205,3.992069697722314,8
lr_step,noise,3,c_norm,14.466748202314381,15.337438554744256,13.655257388392346,0.45075435373377915,10.0,8.4102354895433,224.0837029380151,3.992069697722314,8
lr_step,noise,3,fn_fro,14.515810666566562,15.209449675920126,13.948930584466323,0.4459322976355815,10.0,8.238241934126481,219.31771438026612,3.992069697722314,8
lr_step,noise,3,g_fro,15.19398421920675,15.354975809605314,14.941079013586558,0.6031114537513773,6.0,11.93748687654379,321.3684379066759,3.992069697722314,8
lr_step,noise,3,g_proj,14.356863037065457,14.82902682565749,14.026796874726113,0.43861250523508,11.0,8.086587738495902,218.64094248058976,3.992069697722314,8
lr_step,noise,3,c_proj1,14.15051827292162,14.79675301592433,13.850066930580393,0.44749646080695193,10.0,8.300691180829606,214.45587093915438,3.992069697722314,8
lr_step,noise,3,fn_proj1,14.58050891379613,15.16184934012704,13.842953900560305,0.4427592844851759,11.0,7.50094401504175,196.36959032771512,3.992069697722314,8
lr_step,noise,3,margin,14.220076586584476,15.047094638268032,13.843356359925238,0.4489426283180031,10.0,8.20657900613741,209.26015376922805,3.992069697722314,8
lr_step,noise,3,acc_probe,11.773303084139076,14.815280627936085,10.524051832081668,0.7246253079980243,7.0,11.425130979221095,356.90735109160255,3.992069697722314,8
lr_step,noise,4,loss_step,14.103648660517237,14.061725728987035,14.227645161644759,0.5988100749030612,6.0,12.25999210964559,316.8312138457144,3.9952075020693654,8
lr_step,noise,4,loss_full,14.102600502224522,14.061864943690292,14.225402000342736,0.5988795009992312,6.0,12.261726656586294,316.80215683882454,3.9952075020693654,8
lr_step,noise,4,loss_probe,14.810028483823446,15.331071806069449,14.196629111814843,0.4651818096455905,9.5,8.674176890144292,216.07461967589967,3.9952075020693654,8
lr_step,noise,4,w_fro,14.381671579369886,15.30406408083339,13.925251310924263,0.45327073173701204,10.5,7.759574484772123,202.295995038411,3.9952075020693654,8
lr_step,noise,4,c_norm,14.382764279867178,15.307087093141508,13.92537424002633,0.45327754545847404,10.5,7.759333428142236,202.3290695355223,3.9952075020693654,8
lr_step,noise,4,fn_fro,14.507127267805885,15.386927447308764,13.970100596744473,0.4524741151835512,10.5,7.862118740962236,203.92602793475146,3.9952075020693654,8
lr_step,noise,4,g_fro,15.264660716905329,15.377176376369682,15.089344095467897,0.5980723597426896,6.0,12.549438552046253,330.0235621928315,3.9952075020693654,8
lr_step,noise,4,g_proj,14.375340291067502,15.17584815624782,13.920001798951368,0.4538613329926978,10.0,8.461243708745833,198.65613966692342,3.9952075020693654,8
lr_step,noise,4,c_proj1,14.88354937791102,15.404278231121435,14.00222816444795,0.4678287986417329,9.5,9.050122645357476,253.58455020032227,3.9952075020693654,8
lr_step,noise,4,fn_proj1,14.936818552112243,15.433144091966229,13.849812761216606,0.4576740020656789,10.5,8.306362248676896,210.4451804375078,3.9952075020693654,8
lr_step,noise,4,margin,14.795743967261593,15.245081468340427,14.156143720187396,0.45293695805125234,10.5,8.257747710977743,214.85966309158334,3.9952075020693654,8
lr_step,noise,4,acc_probe,6.764188852635318,10.522868621598843,5.694131244154423,0.7623478153829797,6.5,11.530215267306579,337.92091654313793,3.9952075020693654,8
noise_step,noise,0,loss_step,14.201725197587422,13.829674214278079,14.40524061766037,0.7082392255319293,4.5,14.349031542498881,399.9496266744699,3.9952807739667966,8
noise_step,noise,0,loss_full,14.202502212097741,13.828634116939366,14.403940371665078,0.7083833933077431,4.5,14.351764269145356,399.8199199412183,3.9952807739667966,8
noise_step,noise,0,loss_probe,15.16201644767231,15.332549679970061,15.076544302457291,0.5396048244405656,7.0,11.360229076168835,282.9158673349169,3.9952807739667966,8
noise_step,noise,0,w_fro,15.741050119833282,16.27146921202039,15.500112729927753,0.5534318610604337,6.0,12.19414878405924,342.5539951050035,3.9952807739667966,8
noise_step,noise,0,c_norm,15.739926797299457,16.271052584506304,15.500223812113939,0.5535272111787136,6.0,12.19565090727095,342.595723192663,3.9952807739667966,8
noise_step,noise,0,fn_fro,15.810530566634558,16.326842398359148,15.625031495170163,0.5573090859759349,6.5,12.197275118242857,351.6333122273089,3.9952807739667966,8
noise_step,noise,0,g_fro,15.54379235606293,15.322562703851629,15.678825863516085,0.7112715529483857,5.0,12.716239064431896,356.1241968483726,3.9952807739667966,8
noise_step,noise,0,g_proj,15.36613236447495,15.990199730203468,15.027129869946638,0.5506802150084171,6.5,11.76603858356383,327.1961424070547,3.9952807739667966,8
noise_step,noise,0,c_proj1,15.321407360377357,15.606310298570119,15.321407360377357,0.5489203805728495,7.0,11.567024008773885,331.95162808328655,3.9952807739667966,8
noise_step,noise,0,fn_proj1,15.611114919205455,16.49760870225717,15.128575748523673,0.5575436641446025,7.0,11.218171227246955,303.75502291997867,3.9952807739667966,8
noise_step,noise,0,margin,15.834811308673975,16.426011480835832,15.427375179243771,0.5567464898192662,6.5,11.95081474171788,335.1367639454289,3.9952807739667966,8
noise_step,noise,0,acc_probe,14.311698557878717,14.674390101003267,14.197329742151975,0.7538147926841099,5.5,13.432861066501518,408.4481369243549,3.9952807739667966,8
noise_step,noise,1,loss_step,14.397392387757078,14.173489546016265,14.586600364935295,0.6988235217051406,4.5,14.42086707352356,372.42896015820463,3.9901763159752814,8
noise_step,noise,1,loss_full,14.397405443241563,14.174794699460934,14.585842768353878,0.6989112011329257,4.5,14.424164636121589,372.97123167457806,3.9901763159752814,8
noise_step,noise,1,loss_probe,15.260380554939864,15.703652506836173,15.107751882394258,0.5423007569083482,7.0,11.571396563601112,296.80616731981445,3.9901763159752814,8
noise_step,noise,1,w_fro,15.222207714927311,15.73256642010535,15.129905879009705,0.5436408908203142,7.0,11.61477446332785,301.75087361178294,3.9901763159752814,8
noise_step,noise,1,c_norm,15.228502672772244,15.731122475892448,15.139652367567074,0.5434620979586688,7.0,11.613484463153192,301.5971851395193,3.9901763159752814,8
noise_step,noise,1,fn_fro,15.245408761661523,16.1139426784529,15.003072717726846,0.548089972533778,7.0,11.7824391472457,324.03625586346607,3.9901763159752814,8
noise_step,noise,1,g_fro,15.689690448076782,15.467316136301877,15.831831726951936,0.7005096419296362,5.0,12.688693336107576,340.5744044245475,3.9901763159752814,8
noise_step,noise,1,g_proj,15.818936409115398,16.773758253310675,15.106335504754377,0.5479759127518156,6.5,11.801640374696227,339.3099175685568,3.9901763159752814,8
noise_step,noise,1,c_proj1,15.687122266940525,16.645937697517343,15.0669530190353,0.5461219382447222,7.0,11.413334600092213,307.4685444375248,3.9901763159752814,8
noise_step,noise,1,fn_proj1,15.424381147824542,16.00358344490393,15.187150918382681,0.5482590239338275,7.0,11.618698372896066,290.8463119809513,3.9901763159752814,8
noise_step,noise,1,margin,15.50063622363612,16.171496609365107,15.145938613558679,0.5548435128804108,6.0,12.088435264053228,350.03732202776735,3.9901763159752814,8
noise_step,noise,1,acc_probe,15.193702142868139,,15.193702142868139,0.76069919244257,5.0,13.75003113636483,466.6261536842086,3.9901763159752814,3
noise_step,noise,2,loss_step,14.17848535027236,14.311106768084672,14.147329908999122,0.7142216457999148,4.5,14.770951365432555,383.4520174114791,3.9861128514341453,8
noise_step,noise,2,loss_full,14.1795996759641,14.314741875225124,14.147462819778418,0.714261771672289,4.5,14.774391197625981,383.6515185893733,3.9861128514341453,8
noise_step,noise,2,loss_probe,15.656514172420502,16.396770726237214,15.128929464187244,0.5408520414053404,7.0,11.144419977993596,308.67127134218316,3.9861128514341453,8
noise_step,noise,2,w_fro,15.839055894349293,16.679642036344944,15.154973726495099,0.5499613299574819,6.0,12.064403733232062,337.756017498241,3.9861128514341453,8
noise_step,noise,2,c_norm,15.840452688657637,16.67885548417835,15.14954247369435,0.5497921070691305,6.0,12.062433498577771,337.9064476841461,3.9861128514341453,8
noise_step,noise,2,fn_fro,15.546816816432884,16.353164326963615,15.153200289083419,0.5460196374422984,6.0,11.962575021377669,342.8542799454026,3.9861128514341453,8
noise_step,noise,2,g_fro,15.625708514796425,15.558922576467285,15.654413340292692,0.7075730807654741,4.5,12.806383215882752,349.55779776456325,3.9861128514341453,8
noise_step,noise,2,g_proj,15.614581738258028,16.404149832621172,15.163806799108876,0.5504417038402943,6.5,11.572488318558964,315.7575954596585,3.9861128514341453,8
noise_step,noise,2,c_proj1,15.495111774665055,16.056551137153853,15.271213303966231,0.5290875705048169,7.0,10.97741828812258,290.20570687974725,3.9861128514341453,8
noise_step,noise,2,fn_proj1,15.727550599689785,16.515294202791377,15.315898875397874,0.5363786281634819,7.0,11.366258650305086,317.72165017360135,3.9861128514341453,8
noise_step,noise,2,margin,15.603374725879297,16.17397583673837,15.11727414193015,0.5305394904820633,7.0,11.324523335561981,325.0491965960497,3.9861128514341453,8
noise_step,noise,2,acc_probe,14.505634497963428,13.897258061624646,14.577448952164033,0.7016302972785606,6.0,12.97418131329701,396.8621793811242,3.9861128514341453,8
noise_step,noise,3,loss_step,14.286673702414886,14.06174806625421,14.361400233765007,0.7248436810443568,4.5,14.418178806355996,396.5885236086158,3.9933027303720845,8
noise_step,noise,3,loss_full,14.286495157552864,14.061139769317023,14.361897587694932,0.7249627195951764,4.5,14.421012878230169,396.69587746672346,3.9933027303720845,8
noise_step,noise,3,loss_probe,15.487031602292923,16.031230003660173,15.05967408732934,0.5613273836851298,7.0,11.711515851055402,304.5285685611217,3.9933027303720845,8
noise_step,noise,3,w_fro,15.701243368229644,16.51761158024316,15.224604351209265,0.5474101445741024,7.0,11.941589575059226,339.67288826313654,3.9933027303720845,8
noise_step,noise,3,c_norm,15.702802402376921,16.524852503324787,15.22578649856991,0.547664380827392,7.0,11.94603008310403,340.0018708386026,3.9933027303720845,8
noise_step,noise,3,fn_fro,15.601168010826754,16.316781063440907,15.261010243952903,0.5467735296693133,7.0,11.976909305827721,336.827765490229,3.9933027303720845,8
noise_step,noise,3,g_fro,15.456286927158018,15.227864602038352,15.595462265331799,0.7138151874499459,4.5,12.754458796874829,367.6772656459852,3.9933027303720845,8
noise_step,noise,3,g_proj,15.56614068205549,15.972378688890636,15.457709942141705,0.5414704736796816,7.0,11.770323490266275,324.26392342432973,3.9933027303720845,8
noise_step,noise,3,c_proj1,15.520682543634965,16.1235471104162,15.084127769755625,0.5348571776154272,7.0,11.765989410795129,318.6719990256174,3.9933027303720845,8
noise_step,noise,3,fn_proj1,15.62754284573113,16.31416346766111,15.156424363731404,0.5380196693435781,7.0,11.17193105208519,304.78302260701247,3.9933027303720845,8
noise_step,noise,3,margin,15.306453884414353,15.796656162677227,15.131191481051463,0.5433309536069069,7.0,11.692174560535495,329.63194609724815,3.9933027303720845,8
noise_step,noise,3,acc_probe,15.308250015724171,15.613730606578136,14.653357528686282,0.6999048110462177,6.0,12.991354876563669,394.3412002213127,3.9933027303720845,8
noise_step,noise,4,loss_step,14.170555390243713,14.014060491503006,14.857789366245676,0.7194370295462709,4.0,14.404968625752371,384.40082468877944,3.9951914049392974,8
noise_step,noise,4,loss_full,14.16899128634389,14.014382376724699,14.85746736148014,0.7195875979044368,4.0,14.407925641597583,384.42808137022234,3.9951914049392974,8
noise_step,noise,4,loss_probe,15.490114915647034,15.923698945407274,15.083563143391412,0.5703490604842769,6.0,12.165256867790998,337.302527664066,3.9951914049392974,8
noise_step,noise,4,w_fro,15.50443409760835,16.348808274116493,15.16451866508249,0.5478847884525688,7.0,11.579684496417038,333.28095466997047,3.9951914049392974,8
noise_step,noise,4,c_norm,15.50592303712717,16.3527431081438,15.168605663488057,0.5479568691150283,7.0,11.582830737776346,333.43388134094323,3.9951914049392974,8
noise_step,noise,4,fn_fro,15.596585413839298,16.511415428130782,15.269935998226305,0.5475530093009064,7.0,11.568799396961577,338.35838148305334,3.9951914049392974,8
noise_step,noise,4,g_fro,15.664842222363664,15.46731350997392,15.924532769587504,0.7099824280894311,5.0,12.387775709684634,339.4501223773754,3.9951914049392974,8
noise_step,noise,4,g_proj,15.525631976097932,16.272713497704878,15.209594970594527,0.5496322722275072,6.0,12.1924573841469,325.44671014494014,3.9951914049392974,8
noise_step,noise,4,c_proj1,15.809518225844368,16.562492579106426,15.22780951156893,0.5558045302690533,6.0,12.131637329759208,339.9446413646806,3.9951914049392974,8
noise_step,noise,4,fn_proj1,15.807086553726108,16.66519825433762,15.151707378577214,0.5585412698325367,6.0,12.146539811997089,323.8041133596547,3.9951914049392974,8
noise_step,noise,4,margin,15.604830806128984,16.083515229010843,15.475667966240506,0.5484821084228594,7.0,11.8186267097388,342.5636435225727,3.9951914049392974,8
noise_step,noise,4,acc_probe,15.553885644407849,15.450383230887176,15.553885644407849,0.8139267606422023,4.5,15.260135102501398,525.9395717881275,3.9951914049392974,8
rotate,noise,0,loss_step,14.34257471771869,14.211610992688023,14.41169245589486,0.7397411007723902,4.0,16.97897527539168,632.2842844978211,3.997905483133053,8
rotate,noise,0,loss_full,14.3423548749541,14.211374857537763,14.410926090435776,0.739860574944846,4.0,16.978635206081535,632.1599447543643,3.997905483133053,8
rotate,noise,0,loss_probe,14.98366866324807,14.837045690410354,15.026857102040609,0.5416612078073557,7.0,11.784403668904837,311.18033011287093,3.997905483133053,8
rotate,noise,0,w_fro,15.28706150348141,15.145283889282148,15.424865044542862,0.551130271478228,6.0,12.064300807641857,343.5875092546952,3.997905483133053,8
rotate,noise,0,c_norm,15.286676254888032,15.146186787698316,15.424724629176463,0.5511403909190153,6.0,12.064703716115034,343.62531935573065,3.997905483133053,8
rotate,noise,0,fn_fro,15.222718818417906,15.203441534327489,15.477095425433992,0.5545666616965669,6.5,12.035896769933707,356.5169136547588,3.997905483133053,8
rotate,noise,0,g_fro,15.683982700711297,15.6462301199061,15.696361443645591,0.7629786455298855,3.0,17.458843971735483,676.4320840930537,3.997905483133053,8
rotate,noise,0,g_proj,15.014794466976214,15.000990750549803,15.014794466976214,0.5508842310763736,6.5,11.766977145780679,335.7540302567121,3.997905483133053,8
rotate,noise,0,c_proj1,15.101974697274336,15.226962383166029,15.044443889571504,0.5651867868493863,6.5,12.053573277874229,347.13270351347,3.997905483133053,8
rotate,noise,0,fn_proj1,15.284033578299491,15.368813870045514,15.131880717370546,0.5563224953699605,7.0,11.417601209839022,308.40007679787436,3.997905483133053,8
rotate,noise,0,margin,15.263205795744298,15.223201331948758,15.39175855461189,0.5549477617024327,6.5,11.878862802031039,327.92303762105666,3.997905483133053,8
rotate,noise,0,acc_probe,15.20191899360343,15.062057584435882,15.365505995138541,1.0139729737178085,2.0,18.724593541678185,1043.9576949612444,3.997905483133053,8
rotate,noise,1,loss_step,14.57472592883758,14.509400131777769,14.583433937107381,0.7439862885010331,4.0,17.403616994096616,643.9795784842931,3.9922186941461315,8
rotate,noise,1,loss_full,14.575286651371002,14.5098858175541,14.582828589269745,0.7437407785882008,4.0,17.403211426037593,644.3306072330429,3.9922186941461315,8
rotate,noise,1,loss_probe,14.949699110995066,14.841595035756951,15.07809944455032,0.5391042358237934,7.0,11.606888272201651,319.5461591114905,3.9922186941461315,8
rotate,noise,1,w_fro,14.934875592501461,14.602236238476072,15.10521140462911,0.5366522480813827,7.0,11.343269767222179,297.4250716106782,3.9922186941461315,8
rotate,noise,1,c_norm,14.935232382832254,14.602837618332723,15.105946812013409,0.5366337125547715,7.0,11.343428095554515,297.4192257527808,3.9922186941461315,8
rotate,noise,1,fn_fro,14.988651707481916,14.800068572181114,15.031719221332722,0.5434266888891528,7.0,11.641207775028292,311.62076514673356,3.9922186941461315,8
rotate,noise,1,g_fro,15.89415328667554,15.903844357817658,15.83923024806013,0.7648262852131291,3.5,17.53506403983548,661.6354470395515,3.9922186941461315,8
rotate,noise,1,g_proj,15.265449057767263,15.308855075139782,15.104091193921601,0.5490146128925202,7.0,11.680436369733567,321.329927172187,3.9922186941461315,8
rotate,noise,1,c_proj1,15.277264308488448,15.243807917908981,15.302471131848378,0.5684240133623204,6.0,12.366337071355742,365.4284268082673,3.9922186941461315,8
rotate,noise,1,fn_proj1,15.10679210664015,15.02187847418944,15.178053177101024,0.5410236543314493,7.0,11.57542639385504,297.8967805651992,3.9922186941461315,8
rotate,noise,1,margin,15.097322892627153,15.097322892627153,15.101709986739259,0.5475402894480543,7.0,11.78091094189688,336.5885408183484,3.9922186941461315,8
rotate,noise,1,acc_probe,,,,,,,,3.9922186941461315,0
rotate,noise,2,loss_step,14.404380364080982,14.549355465057864,14.19889879102362,0.7462153964736002,3.0,17.58353993635494,642.1031164188485,3.9887156048128505,8
rotate,noise,2,loss_full,14.404112450603847,14.548708417415071,14.19984632242669,0.7462205675018654,3.0,17.584040876818808,642.1225876442946,3.9887156048128505,8
rotate,noise,2,loss_probe,15.037285425356895,15.046304711700863,15.037285425356895,0.5360522410791375,7.0,11.299025914608071,312.82651321854496,3.9887156048128505,8
rotate,noise,2,w_fro,15.219624316794047,15.370688138057037,15.145105133408684,0.548199545762009,6.0,12.035260086936916,325.47964262589414,3.9887156048128505,8
rotate,noise,2,c_norm,15.218864435164855,15.370268316009021,15.143525514431296,0.5481723227269693,6.0,12.035610874680803,325.41493609086945,3.9887156048128505,8
rotate,noise,2,fn_fro,15.183742626506874,15.24854539592684,15.151029059564454,0.5428778114899044,7.0,11.830446610587583,335.9241760973339,3.9887156048128505,8
rotate,noise,2,g_fro,15.787151116592543,15.856052627532183,15.722886703336425,0.7645467281585794,3.0,17.70603413231008,670.1799304331946,3.9887156048128505,8
rotate,noise,2,g_proj,15.185761229529309,15.258843517462925,15.158821289166596,0.5510083920188806,6.0,11.783376479713475,311.3065787417959,3.9887156048128505,8
rotate,noise,2,c_proj1,14.991616092724161,14.991616092724161,14.976862172565726,0.5404370506304035,7.0,11.399363844583304,309.59412999711776,3.9887156048128505,8
rotate,noise,2,fn_proj1,15.316321171319565,15.3878073560817,15.267289768989684,0.5402769652623922,7.0,11.484883097429728,319.37183174237396,3.9887156048128505,8
rotate,noise,2,margin,14.900992747105317,14.868633703064347,14.967278126138183,0.5302182026920699,7.0,11.422975732042167,325.78237240958987,3.9887156048128505,8
rotate,noise,2,acc_probe,13.281636503620845,13.11251368957555,13.343139942215965,0.7219255763276715,5.0,13.28956272059825,399.46299142092516,3.9887156048128505,8
rotate,noise,3,loss_step,14.440121340169599,14.440121340169599,14.415546367643643,0.754541768844373,3.0,17.574627521662492,664.2345775136621,3.993951873253181,8
rotate,noise,3,loss_full,14.441953326743826,14.441953326743826,14.415703549937248,0.7546076768589836,3.0,17.575055846988676,664.390673308123,3.993951873253181,8
rotate,noise,3,loss_probe,15.1024692689133,15.124218593124002,15.05709689776489,0.5451833347522267,7.0,11.532195826717718,305.82292019107047,3.993951873253181,8
rotate,noise,3,w_fro,15.150568699260337,15.15670215274357,15.150568699260337,0.5471092302954237,7.0,11.889730429930784,329.85640630080457,3.993951873253181,8
rotate,noise,3,c_norm,15.152525526974307,15.154029562247398,15.152525526974307,0.5471863865334814,7.0,11.891005713317957,329.9011982536165,3.993951873253181,8
rotate,noise,3,fn_fro,15.153159814625248,15.07311238523932,15.193614422732074,0.5428332843060596,7.0,11.837213519555725,327.6089277324653,3.993951873253181,8
rotate,noise,3,g_fro,15.62509087143373,15.692897576121712,15.601078407132047,0.7670751350444953,3.0,17.714350943813532,676.1208623807712,3.993951873253181,8
rotate,noise,3,g_proj,14.9066665105785,14.824513198185166,15.2257282834173,0.536001615235314,7.0,11.633569365926448,318.68153069398,3.993951873253181,8
rotate,noise,3,c_proj1,14.950734599385397,14.950734599385397,15.004281398787022,0.5321897055479784,7.0,11.539728396645845,304.6477530707316,3.993951873253181,8
rotate,noise,3,fn_proj1,15.132573065606522,15.027979527603406,15.153958317330229,0.5384387697453286,7.0,11.243818996880295,312.21909737469923,3.993951873253181,8
rotate,noise,3,margin,14.927966169656822,14.80101572581906,15.114239587913843,0.5433667951287267,7.0,11.73411654173496,324.3704574369059,3.993951873253181,8
rotate,noise,3,acc_probe,15.00048760100495,15.349056080154565,14.840923144146775,0.8193588308490437,4.0,15.297107721922947,571.9925092510772,3.993951873253181,8
rotate,noise,4,loss_step,14.532028431392117,14.252613181539637,14.860852236248995,0.7589806262806186,3.0,17.558735118401977,639.8613041373856,3.996423147239979,8
rotate,noise,4,loss_full,14.53173230197962,14.252055256088973,14.860294343588642,0.7589805265305389,3.0,17.559538078542126,639.9190162165573,3.996423147239979,8
rotate,noise,4,loss_probe,15.223333641975165,15.140755414802427,15.299288329971814,0.5558700639631436,6.0,12.224461092875654,337.26885747217045,3.996423147239979,8
rotate,noise,4,w_fro,15.112902828636713,15.06609257529363,15.114217839636858,0.5455121275167458,7.0,11.449066746988503,317.30477248369175,3.996423147239979,8
rotate,noise,4,c_norm,15.115565558458293,15.066347177232338,15.118150162867838,0.5455141306514502,7.0,11.44939583889595,317.35149801785207,3.996423147239979,8
rotate,noise,4,fn_fro,15.194256041794034,15.148170108615211,15.226477670356967,0.544177523770274,7.0,11.462036075744127,324.9323147921169,3.996423147239979,8
rotate,noise,4,g_fro,15.864271838511286,15.807416559538051,15.917095721222914,0.7744884595825776,3.0,17.802963870263305,658.6659395979354,3.996423147239979,8
rotate,noise,4,g_proj,15.125109080512484,15.076552417629584,15.160200737914993,0.547633734033331,7.0,11.93059235372897,325.4455468878689,3.996423147239979,8
rotate,noise,4,c_proj1,15.2504908811575,15.20827172751341,15.292609338575355,0.5483807109265171,6.0,11.991358951242024,327.52013864881405,3.996423147239979,8
rotate,noise,4,fn_proj1,15.235716839259304,15.341453269803715,15.151117779992493,0.5532701860853206,6.5,11.970120829985172,323.8090001319107,3.996423147239979,8
rotate,noise,4,margin,15.23280740053636,15.127030453633305,15.398647097690557,0.5452421511443564,7.0,11.675017733430764,339.09634461710834,3.996423147239979,8
rotate,noise,4,acc_probe,14.215886428939775,14.13370161838926,14.641781340832255,0.8550843388149256,4.0,15.927318475561849,598.3736596252269,3.996423147239979,8
