family,rank,seed,observer,tau,MG,LB,PRdelay,roughness,tau_used,theiler_used,degenerate,ident_ratio,trend_crossings
matrix_factorization_damped,4,1,state_norm,4,18.48762955872992,27.52829540271032,1.3655074639920055,0.2656255220139155,4.0,20.0,False,1.366438191903482,2.0
matrix_factorization_damped,4,1,state_norm,8,23.013530485960246,48.772068148526856,1.076285940968711,0.2656255220139155,8.0,40.0,False,2.227220375612886,2.0
matrix_factorization_damped,4,1,velocity_norm,acorr,13.230281686987725,13.451563213868575,1.1153023617326345,0.21554257541842986,2.0,10.0,False,1.4707899756603333,2.0
matrix_factorization_damped,4,1,velocity_norm,4,18.346111202175134,19.724325577230974,1.1478564348221896,0.21554257541842986,4.0,20.0,False,1.3736803369841948,2.0
matrix_factorization_damped,4,1,velocity_norm,8,23.698153171204748,40.85699965642138,1.0787472561033282,0.21554257541842986,8.0,40.0,False,2.1300205348560977,2.0
matrix_factorization_damped,4,1,random_projection,acorr,13.10426408904804,411.55614569500887,1.5745426218107461,0.25405936732500384,2.0,10.0,False,1.5073897996174548,6.0
matrix_factorization_damped,4,1,random_projection,4,17.747529993707538,20.52375147027017,1.9535641531278454,0.25405936732500384,4.0,20.0,False,1.4113531642327237,6.0
matrix_factorization_damped,4,1,random_projection,8,22.920358838863308,657.8406010936378,1.7535973420313615,0.25405936732500384,8.0,40.0,False,2.1951479025385727,6.0
teacher_student,1,0,loss,acorr,6.195531364310241,9.218060266681634,4.372237384583969,1.1539431743278923,1.0,5.0,False,1.746873177076905,222.0
teacher_student,1,0,loss,4,6.09709134845257,9.578096210633293,4.735696755093834,1.1539431743278923,4.0,20.0,False,1.7207710562448468,222.0
teacher_student,1,0,loss,8,6.0942506538592705,8.910626961759707,5.139605058734048,1.1539431743278923,8.0,40.0,False,1.7553328235409766,222.0
teacher_student,1,0,state_norm,acorr,5.4887336836384994,12.15606394208277,1.6416227395725627,0.2477993513555824,5.0,25.0,False,1.712266311863321,45.0
teacher_student,1,0,state_norm,4,6.140813835900953,10.152529137116753,1.4310111099546596,0.2477993513555824,4.0,20.0,False,1.5644455276805331,45.0
