run,column,right_step,log_stride,MG,MG_2E,ident_ratio,LB,TwoNN,PRdelay,roughness,acorr,oscillations,degenerate
lowdata15_s2,train_acc,59990,10,0.4142744000743388,3.7034328618747168,8.939564842071245,495338.37025305914,5.079677761247932,18.014566738621824,0.9657158613624988,2.0,200,True
lowdata15_s2,train_acc,69990,10,0.4232322415811805,4.323284672227179,10.214922795285023,476938.62693666475,5.81194820582901,17.961094171365488,0.9476980912080543,2.0,196,True
lowdata15_s2,train_acc,79990,10,0.4126050785547493,4.639800532839718,11.245136751810618,440139.4166885584,5.147169857695817,18.01891708381867,0.9409828320306465,2.0,188,True
lowdata15_s2,train_acc,89990,10,0.4188300374221079,4.415581220861518,10.542656510596396,440623.7005385933,4.887457284452746,18.101068749170253,0.924021771441263,2.0,180,True
lowdata15_s2,train_acc,99990,10,0.425560948163783,4.6027904571436995,10.815819630546203,421740.01306322287,4.987437402940196,18.098577494833496,0.9230542941630202,2.0,184,True
lowdata15_s2,train_acc,109990,10,0.4127404060644258,4.638595166465987,11.238529347528761,448371.0111428768,5.998063201062167,18.229057214956253,0.9360521239920812,2.0,182,True
lowdata15_s2,train_acc,119990,10,0.42751669707630086,4.3980210150464565,10.28736665754489,454665.6034455602,5.28634118759456,18.198580095480764,0.936444592403339,2.0,188,True
lowdata15_s2,val_acc,39990,10,1.0819759601296088,0.9494488368372876,0.8775138005132334,651256.8431249801,14.494456758980231,1.1812605474061952,0.31831779833040086,733.0,334,True
lowdata15_s2,val_acc,49990,10,1.563809262275925,9.566203116085534,6.117244184986566,216934.62338824102,15.120314782794855,1.184174297053592,0.33552167618233186,889.0,571,True
lowdata15_s2,val_acc,59990,10,7.854855374220089,19.38119760487596,2.467416226209044,2437.319466974382,13.697907406676656,1.3885805826777644,0.4594061181614461,496.0,740,False
