step,train_steps,train_time_ms,step_avg_ms
672,2330,41091.0,61.15
673,2330,41152.0,61.15
674,2330,41215.0,61.15
675,2330,41275.0,61.15
676,2330,41336.0,61.15
677,2330,41397.0,61.15
678,2330,41459.0,61.15
679,2330,41520.0,61.15
680,2330,41581.0,61.15
681,2330,41641.0,61.15
682,2330,41702.0,61.15
683,2330,41764.0,61.15
684,2330,41825.0,61.15
685,2330,41884.0,61.15
686,2330,41947.0,61.15
687,2330,42006.0,61.14
688,2330,42069.0,61.15
689,2330,42131.0,61.15
690,2330,42193.0,61.15
691,2330,42254.0,61.15
692,2330,42316.0,61.15
693,2330,42376.0,61.15
694,2330,42438.0,61.15
695,2330,42498.0,61.15
696,2330,42560.0,61.15
697,2330,42621.0,61.15
698,2330,42683.0,61.15
699,2330,42742.0,61.15
700,2330,42804.0,61.15
701,2330,42863.0,61.15
702,2330,42925.0,61.15
703,2330,42984.0,61.14
704,2330,43046.0,61.14
705,2330,43106.0,61.14
706,2330,43169.0,61.15
707,2330,43231.0,61.15
708,2330,43293.0,61.15
709,2330,43354.0,61.15
710,2330,43416.0,61.15
711,2330,43477.0,61.15
712,2330,43539.0,61.15
713,2330,43600.0,61.15
714,2330,43662.0,61.15
715,2330,43722.0,61.15
716,2330,43784.0,61.15
717,2330,43843.0,61.15
718,2330,43904.0,61.15
719,2330,43964.0,61.15
720,2330,44027.0,61.15
721,2330,44086.0,61.15
722,2330,44148.0,61.15
723,2330,44208.0,61.15
724,2330,44270.0,61.15
725,2330,44331.0,61.15
726,2330,44394.0,61.15
727,2330,44454.0,61.15
728,2330,44516.0,61.15
729,2330,44576.0,61.15
730,2330,44638.0,61.15
731,2330,44698.0,61.15
732,2330,44761.0,61.15
733,2330,44820.0,61.15
734,2330,44882.0,61.15
735,2330,44942.0,61.15
736,2330,45004.0,61.15
737,2330,45064.0,61.14
738,2330,45125.0,61.15
739,2330,45185.0,61.14
740,2330,45247.0,61.14
741,2330,45307.0,61.14
742,2330,45370.0,61.15
743,2330,45431.0,61.15
744,2330,45495.0,61.15
745,2330,45554.0,61.15
746,2330,45616.0,61.15
747,2330,45677.0,61.15
748,2330,45739.0,61.15
749,2330,45798.0,61.15
750,2330,45862.0,61.15
751,2330,45946.0,61.18
752,2330,45985.0,61.15
753,2330,46047.0,61.15
754,2330,46110.0,61.15
755,2330,46171.0,61.15
756,2330,46232.0,61.15
757,2330,46292.0,61.15
758,2330,46353.0,61.15
759,2330,46413.0,61.15
760,2330,46474.0,61.15
761,2330,46534.0,61.15
762,2330,46595.0,61.15
763,2330,46654.0,61.15
764,2330,46716.0,61.15
765,2330,46778.0,61.15
766,2330,46838.0,61.15
767,2330,46902.0,61.15
768,2330,46967.0,61.15
769,2330,47028.0,61.15
770,2330,47092.0,61.16
