run,column,right_step,log_stride,MG,MG_2E,ident_ratio,LB,TwoNN,PRdelay,roughness,acorr,oscillations,degenerate
lowdata15_s0,weight_norm,69990,10,4.452406204903276,7.96246415150188,1.7883507894524766,5.418235624754134,13.749079208693576,1.1519225739878503,0.04418275835034361,849.0,161.0,False
lowdata15_s0,weight_norm,79990,10,4.486136262416689,7.9356450708376185,1.7689264450836526,5.303649676742113,12.807362753373921,1.1508932649751868,0.044306686253065344,841.0,126.0,False
lowdata15_s0,weight_norm,89990,10,4.848689747800105,7.409815811086864,1.5282099281457977,5.589555528833479,12.226718531920907,1.3762915868123478,0.06625285513817354,536.0,120.0,False
lowdata15_s0,weight_norm,99990,10,4.887049540345379,7.130568391183585,1.459074300826435,5.601772482199119,9.624279259077944,4.157542659903622,0.14311000069964214,11.0,185.0,False
lowdata15_s0,weight_norm,109990,10,4.953702250985485,7.582251225242937,1.530623126114318,5.586183876764874,9.758442304170162,3.9224471935539365,0.14092553282078588,11.0,192.0,False
lowdata15_s0,weight_norm,119990,10,4.703422578865603,7.374596104343657,1.5679212277205807,5.251752933535315,9.673627087696326,3.3643297512159274,0.13196203929819145,12.0,202.0,False
lowdata15_s0,train_loss,39990,10,4.014873340799337,6.437372579483447,1.603381235982355,9.668764420353083,4.6910074829610275,1.0391013425482165,0.05986277357573328,32.0,74.0,False
lowdata15_s0,train_loss,49990,10,3.756972128495621,5.669603356339108,1.5090884793466246,4.449868944951736,4.531608847348944,14.54481250852907,0.7545769560505318,3.0,235.0,False
lowdata15_s0,train_loss,59990,10,3.7687554417604203,5.760834388541937,1.5285773984450948,4.320983471243676,4.271369475764109,14.40092052477965,0.75605311735768,3.0,247.0,False
lowdata15_s0,train_loss,69990,10,3.777939053742036,5.998432398762983,1.5877525585865542,4.392185123610506,4.3128545728962795,15.032885996118107,0.7667850416636198,3.0,258.0,False
lowdata15_s0,train_loss,79990,10,3.7129616905409444,6.232037977025174,1.6784546937022728,4.30349831652107,4.404598620783374,15.561562735268106,0.766521546671591,3.0,334.0,False
lowdata15_s0,train_loss,89990,10,3.6289135460918676,6.631591213524744,1.8274315795333809,4.179800732566061,4.423818917190853,15.727023053977279,0.772298031631584,3.0,372.0,False
lowdata15_s0,train_loss,99990,10,3.6674594179654085,6.568405215105643,1.7909960183689198,4.2453490946168335,4.615467252108469,15.407925907047131,0.7553449085611962,3.0,392.0,False
lowdata15_s0,train_loss,109990,10,3.7139843772408345,6.298965783141311,1.6960129993387025,4.290227042866758,4.286119593199701,15.07269001032327,0.7455057526053075,3.0,372.0,False
lowdata15_s0,train_loss,119990,10,3.8698921189091675,6.869814187012166,1.7751952705463547,4.580446669525217,4.879662266596894,15.252981524591927,0.7455554218944751,3.0,332.0,False
