step,train_steps,train_time_ms,step_avg_ms
939,2330,57703.0,61.45
940,2330,57764.0,61.45
941,2330,57826.0,61.45
942,2330,57889.0,61.45
943,2330,57951.0,61.45
944,2330,58015.0,61.46
945,2330,58074.0,61.45
946,2330,58136.0,61.45
947,2330,58198.0,61.46
948,2330,58261.0,61.46
949,2330,58323.0,61.46
950,2330,58385.0,61.46
951,2330,58446.0,61.46
952,2330,58509.0,61.46
953,2330,58571.0,61.46
954,2330,58634.0,61.46
955,2330,58695.0,61.46
956,2330,58757.0,61.46
957,2330,58818.0,61.46
958,2330,58881.0,61.46
959,2330,58943.0,61.46
960,2330,59005.0,61.46
961,2330,59067.0,61.46
962,2330,59130.0,61.47
963,2330,59191.0,61.47
964,2330,59254.0,61.47
965,2330,59315.0,61.47
966,2330,59377.0,61.47
967,2330,59440.0,61.47
968,2330,59503.0,61.47
969,2330,59565.0,61.47
970,2330,59627.0,61.47
971,2330,59688.0,61.47
972,2330,59751.0,61.47
973,2330,59812.0,61.47
974,2330,59874.0,61.47
975,2330,59936.0,61.47
976,2330,59998.0,61.47
977,2330,60061.0,61.47
978,2330,60123.0,61.48
979,2330,60185.0,61.48
980,2330,60247.0,61.48
981,2330,60310.0,61.48
982,2330,60372.0,61.48
983,2330,60434.0,61.48
984,2330,60496.0,61.48
985,2330,60558.0,61.48
986,2330,60620.0,61.48
987,2330,60681.0,61.48
988,2330,60744.0,61.48
989,2330,60806.0,61.48
990,2330,60868.0,61.48
991,2330,60930.0,61.48
992,2330,60993.0,61.49
993,2330,61055.0,61.49
