step,train_steps,train_time_ms,step_avg_ms
934,2330,56189.0,60.16
935,2330,56250.0,60.16
936,2330,56312.0,60.16
937,2330,56372.0,60.16
938,2330,56434.0,60.16
939,2330,56493.0,60.16
940,2330,56555.0,60.17
941,2330,56615.0,60.16
942,2330,56677.0,60.17
943,2330,56736.0,60.17
944,2330,56798.0,60.17
945,2330,56858.0,60.17
946,2330,56920.0,60.17
947,2330,56979.0,60.17
948,2330,57040.0,60.17
949,2330,57100.0,60.17
950,2330,57162.0,60.17
951,2330,57221.0,60.17
952,2330,57283.0,60.17
953,2330,57343.0,60.17
954,2330,57405.0,60.17
955,2330,57464.0,60.17
956,2330,57527.0,60.17
957,2330,57587.0,60.17
958,2330,57650.0,60.18
959,2330,57710.0,60.18
960,2330,57772.0,60.18
961,2330,57831.0,60.18
962,2330,57894.0,60.18
963,2330,57954.0,60.18
964,2330,58016.0,60.18
965,2330,58077.0,60.18
966,2330,58139.0,60.19
967,2330,58198.0,60.18
968,2330,58260.0,60.19
969,2330,58319.0,60.18
970,2330,58381.0,60.19
971,2330,58440.0,60.19
972,2330,58502.0,60.19
973,2330,58561.0,60.19
974,2330,58622.0,60.19
975,2330,58682.0,60.19
976,2330,58743.0,60.19
977,2330,58802.0,60.19
978,2330,58865.0,60.19
979,2330,58924.0,60.19
980,2330,58987.0,60.19
981,2330,59048.0,60.19
982,2330,59110.0,60.19
983,2330,59171.0,60.19
984,2330,59234.0,60.2
985,2330,59294.0,60.2
986,2330,59355.0,60.2
987,2330,59416.0,60.2
988,2330,59478.0,60.2
989,2330,59537.0,60.2
990,2330,59599.0,60.2
991,2330,59658.0,60.2
