tag,mode,observer,r,MG,LB,TwoNN,PRdelay,traj_pr,update_pr,degenerate
qp,qp,fn_proj1,4,4.393149724225122,4.464371336586131,1.5057457537361452,2.6700308848938104,4.000164062602409,3.3238593420443863,0.0
qp,qp,fn_proj1,5,4.547800269978908,4.730063601890969,6.812820425987008,3.365882291497748,4.999972042024603,4.147863036913439,0.0
qp,qp,fn_proj1,6,6.338394411961107,6.395191127902278,16.65367613305554,3.4776780665244074,6.000190809381961,5.263213804523219,0.0
qp,qp,fn_proj1,7,6.87041102756862,7.008125310936467,12.076144598164477,3.6086968178740975,6.999232708516084,6.267998046667763,0.0
qp,qp,fn_proj1,8,6.438456495265807,6.48097048320612,12.641816760709549,4.120733043685999,7.999913019994786,6.935232321706696,0.0
qp,qp,fn_proj1,9,7.996193544769354,8.100649246164101,12.382438953355612,4.221453382820346,8.999393822700046,7.752967210469689,0.0
qp,qp,fn_proj1,10,11.879266076119945,12.221814496914448,18.088233939440318,4.986224231753397,9.99969586965282,8.872446323325548,0.0
qp,qp,fn_proj1,11,9.729975198910097,10.00764848105864,16.53926625509172,5.018669778880549,10.999526936761018,9.827499342193125,0.0
qp,qp,fn_proj1,12,9.250278992959808,9.590523773302657,11.633257910074606,5.934072073828325,11.999169485053262,10.53154818755921,0.0
qp,qp,fn_proj1,13,10.868449012192517,11.10142119599289,14.407724713815702,7.50204128114135,12.996702036714366,11.43808809967569,0.0
qp,qp,fn_proj1,14,11.434459797411797,11.76687053831431,15.218389801951465,6.457898500872583,13.99809962450129,12.549585978097666,0.0
qp,qp,fn_proj1,15,13.491752191247523,14.178215892383214,17.085234459931343,7.437634081604569,14.996379601423305,13.177022506919036,0.0
qp,qp,fn_proj1,16,10.828293901143365,11.288915641790554,12.966046549476221,7.477619731944875,15.996845199042092,13.866164157704164,0.0
qp,qp,fn_proj1,17,12.778533442016705,13.495514953278493,16.80290504104676,8.406487897082428,16.99513769253994,14.984039149001996,0.0
qp,qp,fn_proj1,18,12.445497155373266,12.9833134681325,16.29495126073735,8.898691898673984,17.992408429014848,16.082420823762725,0.0
qp,qp,fn_proj1,19,12.37232452476476,13.064388052388221,16.42348093752761,9.219943444820714,18.996561440324214,16.97695879046329,0.0
qp,qp,fn_proj1,20,12.115208360320683,12.557551310129266,16.661675929781698,11.909265333012977,19.992468181676006,17.54697231862508,0.0
qp,qp,g_fro,1,1.1006423128107004,1.1024516137187674,2.300605039000596,2.349592186690217,1.0000019673200604,1.0000071192662474,0.0
qp,qp,g_fro,2,2.1041486777455174,2.1234335893698493,3.861794768314055,4.80167818713959,2.0000055046557987,1.56874757754359,0.0
