max_E,tau,k,theiler,det,dep_mod_wd0,pct_mod_wd0,loc_mod_wd0,dep_mod_wd1,pct_mod_wd1,loc_mod_wd1,dep_mod_wd1_s43,pct_mod_wd1_s43,loc_mod_wd1_s43,dep_mod_wd1_s44,pct_mod_wd1_s44,loc_mod_wd1_s44,dep_s5_wd0,pct_s5_wd0,loc_s5_wd0,dep_s5_wd1,pct_s5_wd1,loc_s5_wd1,gen_min,ctrl_max,separates
6,2,5,embedding,False,1.006769271582648,0.425414364640884,1935.0,3.3486538171429583,0.884393063583815,-165.0,2.4023921591488993,0.9418604651162791,155.0,2.6419151859882737,0.9884393063583815,215.0,1.1743615289214182,0.45136186770428016,1712.5,1.9795306002737816,0.9246031746031746,-887.5,1.9795306002737816,1.1743615289214182,True
6,2,5,embedding,True,1.0985848966086234,0.7016574585635359,-65.0,1.0357752279997061,0.11560693641618497,-965.0,1.4845796151755604,0.5058139534883721,-945.0,2.666078868054235,0.930635838150289,-585.0,1.913876663774736,0.3968871595330739,1312.5,2.532898323463339,0.7023809523809523,112.5,1.0357752279997061,1.913876663774736,False
6,2,20,autocorr,False,0.9998766468958518,0.5193370165745856,-865.0,3.014763658953107,1.0,-65.0,2.1036541518732146,0.9651162790697675,-445.0,2.03247396379407,0.9248554913294798,315.0,1.0386718042857026,0.09727626459143969,1612.5,2.031259503111305,0.9642857142857143,1312.5,2.031259503111305,1.0386718042857026,True
6,2,20,autocorr,True,1.0238137142923533,0.5524861878453039,135.0,0.9897981910893717,0.19653179190751446,-265.0,1.2366695835054795,0.7616279069767442,-945.0,1.4175569085010358,1.0,-685.0,1.182321521496157,0.0038910505836575876,1162.5,1.8574475487181297,0.8571428571428571,112.5,0.9897981910893717,1.182321521496157,False
6,2,20,embedding,False,0.999553648658381,0.4530386740331492,-965.0,2.9976647013543145,1.0,-65.0,2.1036541518732146,0.9651162790697675,-445.0,2.019932744243578,0.9248554913294798,315.0,1.0322787726775355,0.7042801556420234,1562.5,1.876038622137972,0.9365079365079365,1312.5,1.876038622137972,1.0322787726775355,True
6,2,20,embedding,True,1.0238137142923533,0.5524861878453039,135.0,0.9897981910893717,0.19653179190751446,-265.0,1.2366695835054795,0.7616279069767442,-945.0,1.4175569085010358,1.0,-685.0,1.182321521496157,0.0038910505836575876,1162.5,1.8574475487181297,0.8571428571428571,112.5,0.9897981910893717,1.182321521496157,False
6,4,5,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
6,4,5,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
6,4,5,embedding,False,,,,,,,,,,,,,,,,,,,,,False
6,4,5,embedding,True,,,,,,,,,,,,,,,,,,,,,False
6,4,20,autocorr,False,,,,,,,,,,,,,,,,,,,,,False
6,4,20,autocorr,True,,,,,,,,,,,,,,,,,,,,,False
6,4,20,embedding,False,,,,,,,,,,,,,,,,,,,,,False
6,4,20,embedding,True,,,,,,,,,,,,,,,,,,,,,False
10,1,5,autocorr,False,1.0076803214519778,0.4861878453038674,1935.0,2.7316476767427416,0.7861271676300579,-165.0,1.9473935810309955,0.8546511627906976,-345.0,2.259190532492707,0.930635838150289,-285.0,1.159805419727252,0.19844357976653695,1562.5,2.4667889961870295,0.9682539682539683,-887.5,1.9473935810309955,1.159805419727252,True
10,1,5,autocorr,True,1.0963405859717004,0.6077348066298343,335.0,0.9934728609298513,0.10982658959537572,-965.0,1.381680603137753,0.26744186046511625,-945.0,2.423704980856441,0.930635838150289,215.0,1.784606197377839,0.19066147859922178,1312.5,2.4802803888621203,0.746031746031746,362.5,0.9934728609298513,1.784606197377839,False
