cfg_id,seed,k,observer,MG,error,window,cycles,max_E,kn,tau,eta
1,0,19,output_projection,9.913708730867652,-9.086291269132348,3000,600.0,31,30,2,0.08
1,0,19,loss,17.61600630699119,-1.3839936930088115,3000,600.0,31,30,2,0.08
2,0,2,latent_fro,2.291184641517022,0.29118464151702206,4000,1000.0,41,40,2,0.08
2,0,2,latent_projection,2.2048001561992656,0.20480015619926561,4000,1000.0,41,40,2,0.08
2,0,2,gradient_fro,2.813721356807544,0.8137213568075441,4000,1000.0,41,40,2,0.08
2,0,2,gradient_projection,2.0242398577776712,0.024239857777671237,4000,1000.0,41,40,2,0.08
2,0,2,output_fro,2.8155482995856502,0.8155482995856502,4000,1000.0,41,40,2,0.08
2,0,2,output_projection,2.2206567481340587,0.22065674813405867,4000,1000.0,41,40,2,0.08
2,0,2,loss,2.7188460743307115,0.7188460743307115,4000,1000.0,41,40,2,0.08
1,0,20,latent_fro,10.897457862105156,-9.102542137894844,3000,600.0,31,30,2,0.08
1,0,20,latent_projection,9.688272889026644,-10.311727110973356,3000,600.0,31,30,2,0.08
1,0,20,gradient_fro,15.637654688370247,-4.362345311629753,3000,600.0,31,30,2,0.08
1,0,20,gradient_projection,9.881581199776296,-10.118418800223704,3000,600.0,31,30,2,0.08
1,0,20,output_fro,10.529031114212541,-9.470968885787459,3000,600.0,31,30,2,0.08
1,0,20,output_projection,10.138775857513357,-9.861224142486643,3000,600.0,31,30,2,0.08
1,0,20,loss,16.540171778307563,-3.4598282216924368,3000,600.0,31,30,2,0.08
2,0,3,latent_fro,3.8703739770293826,0.8703739770293826,4000,1000.0,41,40,2,0.08
2,0,3,latent_projection,3.6007213314195368,0.6007213314195368,4000,1000.0,41,40,2,0.08
2,0,3,gradient_fro,4.771596983488439,1.7715969834884389,4000,1000.0,41,40,2,0.08
2,0,3,gradient_projection,3.857893504401592,0.8578935044015918,4000,1000.0,41,40,2,0.08
2,0,3,output_fro,4.182076168893879,1.1820761688938788,4000,1000.0,41,40,2,0.08
2,0,3,output_projection,3.064574074409704,0.06457407440970409,4000,1000.0,41,40,2,0.08
